text,title
"TWiST Clips","TWiST Clips",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCS7tJlcUA6PzVHEMo-X7ddg
"Lex Fridman","Lex Fridman",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCSHZKyawb77ixDdsGog4iWA
Academind,Academind,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCSJbGtTlrDami-tDGPUV9-w
Blender,Blender,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCSMOQeBJ2RAnuFungnQOxLg
Novartis,Novartis,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCSg28bDoEVjVegY4-htQM7A
"MIT Institute for Data, Systems, and Society","MIT Institute for Data, Systems, and Society",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCSlhlkPaq3RL1CP0Tv1xWBQ
"AWS Online Tech Talks","AWS Online Tech Talks",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCT-nPlVzJI-ccQXlxjSvJmw
"VLSI Physical Design","VLSI Physical Design",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCTSQnoUHhScO2ceUfqRHaKw
"Dennis Ivy","Dennis Ivy",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCTZRcDjjkVajGL6wd76UnGg
"MINT Nursing","MINT Nursing",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCT_Z81rkTimutr-vbm8sA4g
"US Auto Industry","US Auto Industry",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCTdLvmSFokrAtp1ZtP-HhSw
"NDC Conferences","NDC Conferences",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCTdw38Cw6jcm0atBPA39a0Q
RunwayML,RunwayML,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCUBqu_z5uP0AZhYtuyFZB3g
"Bloomberg QuickTake Originals","Bloomberg QuickTake Originals",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCUMZ7gohGI9HcU9VNsr2FJQ
"The Boring Company","The Boring Company",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCUU0JfukhilijYKenOyKqdg
"Charisma on Command","Charisma on Command",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCU_W0oE_ock8bWKjALiGs8Q
"IITD OnAir","IITD OnAir",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCUdlA6mZ8HfyzI2AcjPq1BQ
Medzcool,Medzcool,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCUqgkmGj16aRxmVlHnDdVbw
"Quantum Gravity Research","Quantum Gravity Research",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCUyk0KLo7JPLCCh4oRNLzsQ
"Handwritten Tutorials","Handwritten Tutorials",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCV2c5vgFcf591rZPv6VDkXA
"John Hammond","John Hammond",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCVeW9qkBjo3zosnqUbG7CFw
"Blue Origin","Blue Origin",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCVxTHEKKLxNjGcvVaZindlg
DesignCourse,DesignCourse,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCVyRiMvfUNMA1UPlDPzG5Ow
cmurobotics,cmurobotics,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCW2eNKQeNIvl6MgFNKwLgBQ
"Siraj Raval","Siraj Raval",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCWN3xxRkmTPmbKwht9FuE5A
comma,comma,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCW_9Y89RuQQFwMwSRLcI2fg
Twilio,Twilio,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCWh3G9LZmZ3q_xWOyPpn8ag
"Sequoia Capital","Sequoia Capital",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCWrF0oN6unbXrWsTN7RctTw
CrashCourse,CrashCourse,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCX6b17PVsYBQ0ip5gyeme-Q
"Jeremy Howard","Jeremy Howard",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCX7Y2qWriXpqocG97SFW2OQ
"Matthias Niessner","Matthias Niessner",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCXN2nYjVT0cR9G61RPEzK5Q
OpenAI,OpenAI,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCXZCJLdBC09xxGZ6gcdrc6A
"Stanford Department of Medicine","Stanford Department of Medicine",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCXb0w5GOQy0rLW1w8qGh_NQ
Unveiled,Unveiled,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCYJyrEdlwxUu7UwtFS6jA_Q
DripReport,DripReport,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCYMfzIjHIk9FZy2LjC9Rl0w
3Blue1Brown,3Blue1Brown,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCYO_jab_esuFRV4b17AJtAw
Brackeys,Brackeys,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCYbK_tjZ2OrIZFBvU6CCMiA
"The Royal Institution","The Royal Institution",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCYeF244yNGuFefuFKqxIAXw
"Tensor Programming","Tensor Programming",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCYqCZOwHbnPwyjawKfE21wg
"Yisong Yue","Yisong Yue",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCYztb8yVDT02TyeKoMiL6kg
"Greylock Partners","Greylock Partners",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCZ7x7yDBbEFCGztD8BYvRhA
"Abdul Bari","Abdul Bari",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCZCFT11CWBi3MHNlGf019nw
"Isaac Arthur","Isaac Arthur",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCZFipeZtQM5CKUjx6grh54g
"Yannic Kilcher","Yannic Kilcher",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCZHmQk67mSJgfCCTn7xBfew
"Aidan Blunt","Aidan Blunt",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCZkLYnTCip85Uc4YdlOV2Rw
"AI - Research Updates","AI - Research Updates",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_71kHUjerPHIuJ6U3lpxzQ
Bio-Resource,Bio-Resource,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_81UdXgoF91z-Xp-0Wl7tA
"Business Casual","Business Casual",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_E4px0RST-qFwXLJWBav8Q
Pixar,Pixar,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_IRYSp4auq7hKLvziWVH6w
"The Market is Open","The Market is Open",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_MiX28ydqzqEERnt0qzkdg
"Strange Loop","Strange Loop",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_QIfHvN9auy2CoOdSfMWDw
"Tech Takshila","Tech Takshila",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_n-A84J0UcU5uq4sEh2CnQ
"Google Developers","Google Developers",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_x5XG1OV2P6uZZ5FSM9Ttw
"Esri Events","Esri Events",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UC_yE3TatdZKAXvt_TzGJ6mw
ChargerMiles007,ChargerMiles007,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCaCd1zq5Z3FmKdbxLDME7tg
"Chispa Motivation","Chispa Motivation",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCaFw9cH80hvRyLaxBB9ANWQ
"Molly Rocket","Molly Rocket",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCaTznQhurW5AaiYPbhEA-KA
"Investor Talk","Investor Talk",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCaWjiQUTrEZ0X0jiEgC2FKw
DeepMath2019,DeepMath2019,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCamugMiftSeZo4EjdtePPyw
"Patriot Act","Patriot Act",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCarEovlrD9QY-fy-Z6apIDQ
"Amoeba Sisters","Amoeba Sisters",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCb2GCoLSBXjmI_Qj1vk-44g
CausalAI,CausalAI,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCb4sDyXhAr8zmI3Sv_TXMaA
"Lecturio Medical","Lecturio Medical",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCbYmF43dpGHz8gi2ugiXr0Q
ACMSIGGRAPH,ACMSIGGRAPH,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCbaxUExGKrH2zxY4AkY9wCg
"Two Minute Papers","Two Minute Papers",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCbfYPyITQ-7l4upoX8nvctg
"Weird History","Weird History",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCc-N24Y5OA0gqbjBwe1ttfA
"Blackpool Teaching Hospitals NHS Foundation Trust","Blackpool Teaching Hospitals NHS Foundation Trust",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCc7pRPIWErkD891Oj1djIWg
CS50,CS50,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCcabW7890RKJzL968QWEykA
"Y Combinator","Y Combinator",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCcefcZRL2oaA_uBNeo5UOWg
linux.conf.au,linux.conf.au,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCciKHCG06rnq31toLTfAiyw
"Henry Phillips","Henry Phillips",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCd25I7Y3-NEKNOoImYhQ-3g
"Amazon Web Services","Amazon Web Services",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCd6MoB9NC6uYN2grvUNT-Zg
"Chat With Traders","Chat With Traders",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCdnzT5Tl6pAkATOiDsPhqcg
"Living Science","Living Science",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCdv6m_E8QOtlJ00UujE4iVg
"The Noted Anatomist","The Noted Anatomist",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCe9lb3da4XAnN7v3ciTyquQ
XilinxInc,XilinxInc,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCeOsI6hYoFp7g9KtLn5V21A
"AI Pursuit - Advancing AI Research","AI Pursuit - Advancing AI Research",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCe_QLqna7cFtTCfZ0a8pycg
Houdini,Houdini,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCegWLyW4CYzph4dYW-gYy0g
"Andrew Ng","Andrew Ng",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCep6Rpvw3PtOMJWAFpKl8Yw
"Armando Hasudungan","Armando Hasudungan",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCesNt4_Z-Pm41RzpAClfVcg
"Anthony Pompliano","Anthony Pompliano",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCevXpeL8cNyAnww-NqJ4m2w
"CS294-158 Deep Unsupervised Learning SP19","CS294-158 Deep Unsupervised Learning SP19",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCf4SX8kAZM_oGcZjMREsU9w
"The Onion","The Onion",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCfAOh2t5DpxVrgS9NQKjC7A
"Brian Shannon","Brian Shannon",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCfD3rq06LaA8wc3s2m3LwRQ
"React UI Kit","React UI Kit",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCfREdW8U8p9AHDZwau3lapw
"ML Explained - A.I. Socratic Circles - AISC","ML Explained - A.I. Socratic Circles - AISC",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCfk3pS8cCPxOgoleriIufyg
"SMS Music Videos","SMS Music Videos",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCfluahrGA-sC6dOx0oyUuOA
sentdex,sentdex,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCfzlCWGWYyIQ0aLC5w48gBQ
"SMB Capital","SMB Capital",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCg3B_joekBGJ1s_4fRjsMKA
"Virgin Hyperloop","Virgin Hyperloop",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCgHxCbvEySG5jLmHOT1YkSQ
"The Atlantis Report","The Atlantis Report",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCgSSwqCBVXUtrAbqgOV81TA
"Oxford Medical Education","Oxford Medical Education",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCh4bLGk7imxI7fWyk01c8fA
"University of California Television (UCTV)","University of California Television (UCTV)",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCh6KFtW4a4Ozr81GI1cxaBQ
Naval,Naval,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCh_dVD10YuSghle8g6yjePg
Labster,Labster,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UChkZlvj8AF7P_yZm-eeDeyQ
"WUSM 2021","WUSM 2021",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UChqYw-q3aVz8IV8tcGWd6JQ
"SysML Conference","SysML Conference",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UChutDKIa-AYyAmbT45s991g
"bluebird bio","bluebird bio",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCiDR2sy9FKFO2gmyPu9nvvg
"Lectures by Walter Lewin. They will make you ♥ Physics.","Lectures by Walter Lewin. They will make you ♥ Physics.",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCiEHVhv0SBMpP75JbzJShqw
"Microsoft for Startups","Microsoft for Startups",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCiIaRJRi67cRa1eegHhttvA
"Alila Medical Media","Alila Medical Media",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCiTGKA9W0G0TL8Hm7Uf_u9A
Pioneer,Pioneer,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCidsrMKtX7u_QJDsjAw-vKA
"Mitch Manly","Mitch Manly",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCijMvysvaZRsUFSEx17k7Cw
"iBiology Techniques","iBiology Techniques",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCimxROEIlNsiRqT9X5tg2XQ
"Defog Tech","Defog Tech",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCiz26UeGvcTy4_M3Zhgk7FQ
Vecanoi,Vecanoi,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCj6vvRE6NAgxSc7eRCVHHiA
"MIT Video Productions","MIT Video Productions",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCjSXSHPOU4Dr94ENpf2YAiw
"Kaplan Medical","Kaplan Medical",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCkCVEDARMj2BEVJ9Fozc8Qg
"Kleiner Perkins Caufield & Byers","Kleiner Perkins Caufield & Byers",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCkNsANayKfsdXFXHpBm8LQg
"This Week In Startups","This Week In Startups",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCkkhmBWfS7pILYIk0izkc3A
"Stellaris - Topic","Stellaris - Topic",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCkyT-rE8pcoSPWDhVfOUhgA
"Stanford ENERGY","Stanford ENERGY",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCl61FygpQRrpphc_GKSWLJw
"Google Design","Google Design",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UClKO7be7O9cUGL94PHnAeOA
"AI Journal","AI Journal",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UClYa0mbW-2TgBc_Xnu4HdYg
"Primal Space","Primal Space",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UClZbmi9JzfnB2CEb0fG8iew
"Engineering Explained","Engineering Explained",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UClqhvGmHcvWL9w3R48t9QXQ
allegroracing,allegroracing,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCmHSzPpUiBoXmm6Tmg0ua4Q
"Manufacturing Intellect","Manufacturing Intellect",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCmHu591mWNj_zSaSuYVwsaQ
"Harvard Innovation Labs","Harvard Innovation Labs",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCm_WkN0wg49-eG4SymAQ_4g
"Dr. Minass","Dr. Minass",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCmoXpGV2ndEPw4qILnhJ6og
"Shaun Spalding","Shaun Spalding",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCn7FE3Tx391g1tWPv-1tv7Q
"Bloop Animation","Bloop Animation",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCnHsb9iVJzk5bJX18U9rfeg
"Google Chrome Developers","Google Chrome Developers",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCnUYZLuoy1rq1aVMwx4aTzw
"MIT Embodied Intelligence","MIT Embodied Intelligence",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCnXGbvgu9071i3koFooncAw
"UCI Open","UCI Open",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCngehmCV-65FikHYUV1_qXA
"Bite-sized Philosophy","Bite-sized Philosophy",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCo9QgwWCNEhDxL1gH-jxa8Q
"Embodied AI","Embodied AI",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCoMZfljfYHVWr1BCoQ9AGzA
ReactEurope,ReactEurope,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCorlLn2oZfgOJ-FUcF2eZ1A
Numberphile,Numberphile,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCoxcjq-8xIDTYp3uz647V5A
GitKraken,GitKraken,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCp06FAzrFalo3txskS1gCfA
"Better Than Yesterday","Better Than Yesterday",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCpExuV8qJMfCaSQNL1YG6bQ
"Rajeev Balasubramonian","Rajeev Balasubramonian",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCpLRApMqaLHiLOB8RLcXLOQ
"Atlas Venture","Atlas Venture",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCpvdcvrKW-IKnGvFS6duJ-Q
ASGCT,ASGCT,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCqBoSnKcP997h96ExhjKPbw
"Learn Engineering","Learn Engineering",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCqZQJ4600a9wIfMPbYc60OQ
PicmonicVideo,PicmonicVideo,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCqud2JSlc2qY0EazWPQl9Ig
"Principles by Ray Dalio","Principles by Ray Dalio",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCqvaXJ1K3HheTPNjH-KpwXQ
"SOSV - The Accelerator VC","SOSV - The Accelerator VC",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCr3_edKFdOwK6I5L081Zy5Q
CGMeetup,CGMeetup,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCrSvhrtUgpZT3EU0x1Zoy-w
"NASA Jet Propulsion Laboratory","NASA Jet Propulsion Laboratory",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCryGec9PdUCLjpJW2mgCuLw
Fireship,Fireship,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCsBjURrPoezykLs9EqgamOA
"ISSCC Videos","ISSCC Videos",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCsE9jUU5dOqjylXEYBj-BjA
"PyCon 2018","PyCon 2018",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCsX05-2sVSH7Nx3zuk3NYuQ
"Kurzgesagt – In a Nutshell","Kurzgesagt – In a Nutshell",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCsXVk37bltHxD1rDPwtNM8Q
"GOTO Conferences","GOTO Conferences",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCs_tLP3AiwYKwdUHpltJPuA
"Virtual Reality Oasis","Virtual Reality Oasis",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCsmk8NDVMct75j_Bfb9Ah7w
iBiology,iBiology,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCsvqEZBO-kNmwuDBbKbfL6A
Simplilearn,Simplilearn,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCsvqVGtbbyHaMoevxPAq9Fg
SpaceX,SpaceX,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCtI0Hodo5o5dUb67FeUjDeA
"An Introduction to Coding Theory","An Introduction to Coding Theory",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCtdbWilktCfgHGks-HHm9QQ
Autotechlabs,Autotechlabs,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCtfVcXWhbSnF-fWHJ6ugw5A
"Alexander Amini","Alexander Amini",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCtslD4DGH6PKyG_1gFAX7sg
"Coding Tech","Coding Tech",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCtxCXg-UvSnTKPOzLH4wJaQ
"MIT Club of Northern California","MIT Club of Northern California",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCu2dehvPe9e_ui_1HN7INxw
"Parasites Without Borders","Parasites Without Borders",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCu2zH3uEkCFP6wFJY8GcaOw
"SiliconANGLE theCUBE","SiliconANGLE theCUBE",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCu3Ri8DI1RQLdVtU12uIp1Q
"Missing Semester","Missing Semester",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCuXy5tCgEninup9cGplbiFw
"Amigo Wws","Amigo Wws",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCu_xzyv_Pr3cfCit_rJKYAw
"Walt Disney Studios","Walt Disney Studios",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCuaFvcY4MhZY3U43mMt1dYQ
"Alfredo Canziani","Alfredo Canziani",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCupQLyNchb9-2Z5lmUOIijw
"Because Science","Because Science",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCvG04Y09q0HExnIjdgaqcDQ
PipelineAI,PipelineAI,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCvlZKtekcKkBUuz8f9dhobw
"ICML IJCAI ECAI 2018 Conference Videos","ICML IJCAI ECAI 2018 Conference Videos",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCvqEpkx-HQ2nDMT-ob-AADg
"The Philosophy Guy","The Philosophy Guy",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCvqYKgKlEBRf4658pc8NeTw
"Academic Lesson","Academic Lesson",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCwM4EI8mqvsSUR7Ou1D0qrA
SaaStr,SaaStr,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCwOILzAcxK5CM2M7oRBuWSg
"commaai archive","commaai archive",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCwgKmJM4ZJQRJ-U5NjvR2dg
"IBM Research","IBM Research",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCwx7Y3W30N8aS_tiCy2x-2g
"MIT School of Engineering","MIT School of Engineering",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCx-Pk4CGqEb0FO5A6RyRNxA
"Gopher Academy","Gopher Academy",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCx9QVEApa5BKLw9r8cnOFEA
"Domain of Science","Domain of Science",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCxqAWLTk1CmBvZFPzeZMd9A
"Boston Children's Hospital","Boston Children's Hospital",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCyAzJwpOZqZyBGWO7jSImzg
"Vincent Racaniello","Vincent Racaniello",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCyFgCoP4ovsHbt92vM4zN2A
"Paul Bolin, M.D.","Paul Bolin, M.D.",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCyaG5WliXdoVSC-yh5iDk8Q
"Michael ee","Michael ee",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCyvEhS4tRYUQ3Z9VaemfOKQ
"DevSquad Learning Hub / Game Dev Courses","DevSquad Learning Hub / Game Dev Courses",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCz-eYJAUgSE-mqzKtit7m9g
"PBS Eons","PBS Eons",rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCzR-rom72PHN9Zg7RML9EbA
Pfizer,Pfizer,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCzoP7l5bzSzi2gUUNn0I79w
JSConf,JSConf,rss,https://www.youtube.com/feeds/videos.xml?channel_id=UCzoVCacndDCfGDf41P-z0iA
